data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,longitude,latitude,Location 1
Post May 16,X001057,APPROVED,,Docklands,"1,106",681-693 Collins Street DOCKLANDS VIC 3008,620753,,,,,19,144,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2015-20,144.9527841,-37.82053622,POINT (144.9527841 -37.82053622)
Post May 16,X001249,APPROVED,,West Melbourne (Residential),443,437-439 Spencer Street WEST MELBOURNE VIC 3003,608842,108852,,,,17,44,0,26,17,1,0,0,0,0,0,0,0,0,0,90,19,0,0,0,0,0,0,0,36,8,TP-2015-432,144.9498346,-37.8104259,POINT (144.9498346 -37.8104259)
Post May 16,X001289,APPROVED,,Southbank,736,93-119 Kavanagh Street SOUTHBANK VIC 3006,706731,110408,,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,600",0,0,0,0,0,0,0,0,116,0,TPM-2015-18,144.9635897,-37.82570384,POINT (144.9635897 -37.82570384)
Post May 16,X001290,APPROVED,,Southbank,736,93-119 Kavanagh Street SOUTHBANK VIC 3006,706729,110408,,,,72,863,0,524,339,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,190,0,TPM-2015-18,144.9635897,-37.82570384,POINT (144.9635897 -37.82570384)
Post May 16,X001293,APPROVED,,Southbank,736,93-119 Kavanagh Street SOUTHBANK VIC 3006,706730,110408,,,,56,429,0,169,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,TPM-2015-18,144.9635897,-37.82570384,POINT (144.9635897 -37.82570384)
Post May 16,X001294,APPROVED,,Southbank,736,93-119 Kavanagh Street SOUTHBANK VIC 3006,706732,110408,,,,54,0,0,0,0,0,0,0,0,0,687,0,687,0,0,0,0,0,0,0,0,0,0,0,34,0,TPM-2015-18,144.9635897,-37.82570384,POINT (144.9635897 -37.82570384)
Post May 16,X000747,APPROVED,,Southbank,745,248-250 Sturt Street SOUTHBANK VIC 3006,110626,,,,,18,91,0,41,50,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,107,101,TPM-2014-15,144.9653915,-37.82875529,POINT (144.96539150000004 -37.82875529)
Post May 16,X000290,APPROVED,,Melbourne (CBD),104,21-23 Anthony Street MELBOURNE VIC 3000,100445,,,,,11,40,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,134,0,0,45,TP-2010-588,144.9588155,-37.80905854,POINT (144.9588155 -37.80905854)
Post May 16,X000486,APPROVED,,North Melbourne,347,61-63 Arden Street NORTH MELBOURNE VIC 3051,100468,,,,,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,130,37,0,0,0,0,0,0,0,0,25,TP-1993-359,144.948968,-37.80108574,POINT (144.948968 -37.80108574)
Post May 16,X001283,APPROVED,,North Melbourne,314,294-296 Arden Street NORTH MELBOURNE VIC 3051,100510,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,29,0,TP-2015-317/A,144.9384873,-37.79932533,POINT (144.9384873 -37.79932533)
Post May 16,X000107,APPROVED,,Melbourne (CBD),45,309-325 Bourke Street MELBOURNE VIC 3000,101142,,,,,8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,TP-2010-429,144.9645314,-37.81445744,POINT (144.9645314 -37.81445744)
Post May 16,X000125,APPROVED,,Melbourne (CBD),51,640-652 Bourke Street MELBOURNE VIC 3000,101168,,,,,42,563,0,286,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,179,TPM-2012-38,144.9544085,-37.81617703,POINT (144.9544085 -37.81617703)
Post May 16,X000138,APPROVED,,Melbourne (CBD),56,206-218 Bourke Street MELBOURNE VIC 3000,101202,,,,,4,0,0,0,0,0,0,0,0,0,142,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2012-987,144.9668682,-37.81267467,POINT (144.9668682 -37.81267467000001)
Post May 16,X000075,APPROVED,,Melbourne (CBD),33,454-456 Collins Street MELBOURNE VIC 3000,102122,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,300",0,0,0,0,0,0,0,0,0,0,TP-2008-777,144.9592317,-37.81734734,POINT (144.9592317 -37.81734734)
Post May 16,X001526,APPROVED,,West Melbourne (Residential),409,53-55 Dryburgh Street WEST MELBOURNE VIC 3003,102787,,,,,7,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,TP-2011-347/B,144.9426795,-37.80572649,POINT (144.9426795 -37.80572649)
Post May 16,X001527,APPROVED,,West Melbourne (Residential),409,53-55 Dryburgh Street WEST MELBOURNE VIC 3003,102787,,,,,5,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,TP-2011-347/A,144.9426795,-37.80572649,POINT (144.9426795 -37.80572649)
Post May 16,X000616,APPROVED,,West Melbourne (Residential),443,91-95 Dudley Street WEST MELBOURNE VIC 3003,102951,,,,,16,45,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,4,60,TP-2014-661,144.9496292,-37.81054171,POINT (144.9496292 -37.81054171)
Post May 16,X000357,APPROVED,,Carlton,224,92 Elgin Street CARLTON VIC 3053,103151,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,TP-2014-135,144.9716571,-37.79737608,POINT (144.9716571 -37.79737608)
Post May 16,X000240,APPROVED,,Melbourne (CBD),87,9-11 Exploration Lane MELBOURNE VIC 3000,103629,,,,,33,86,0,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,TP-2009-531/A,144.9681492,-37.80911093,POINT (144.9681492 -37.80911093)
Post May 16,X001193,APPROVED,,North Melbourne,303,265-269 Flemington Road NORTH MELBOURNE VIC 3051,103861,,,,,4,10,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,TP-2014-1151,144.9459184,-37.79308274,POINT (144.94591840000004 -37.79308274)
Post May 16,X000035,APPROVED,,Melbourne (CBD),17,95-101 Flinders Lane MELBOURNE VIC 3000,103922,,,,,11,0,0,0,0,0,0,0,0,0,196,0,196,0,0,0,175,0,0,0,0,0,0,0,0,0,TP-2010-1023/A,144.9710986,-37.8155272,POINT (144.9710986 -37.8155272)
Post May 16,X001143,APPROVED,,Docklands,"1,112",731-739 Flinders Street DOCKLANDS VIC 3008,103983,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,250",600,0,0,0,0,"2,310",0,0,129,134,TPD-2012-32,144.9506489,-37.82287919,POINT (144.9506489 -37.82287919000001)
Post May 16,X001504,APPROVED,,Melbourne (CBD),103,386-412 William Street MELBOURNE VIC 3000,104089,,,,,39,360,0,189,159,12,0,0,0,0,210,0,210,0,0,0,"2,116",0,0,0,0,0,0,0,145,502,TPM-2013-28,144.9561274,-37.80984028,POINT (144.9561274 -37.80984028)
Post May 16,X000287,APPROVED,,Melbourne (CBD),103,386-412 William Street MELBOURNE VIC 3000,104089,,,,,18,110,0,58,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2013-28,144.9561274,-37.80984028,POINT (144.9561274 -37.80984028)
Post May 16,X000496,APPROVED,,North Melbourne,356,6-10 Gardiner Street NORTH MELBOURNE VIC 3051,104124,109955,,,,4,14,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,TP-2009-711,144.9531837,-37.80438538,POINT (144.9531837 -37.80438538)
Post May 16,X000159,APPROVED,,Melbourne (CBD),64,14-20 Goldie Place MELBOURNE VIC 3000,104376,,,,,13,34,0,21,13,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,12,TP-2014-269,144.9607316,-37.81328635,POINT (144.9607316 -37.81328635)
Post May 16,X000213,APPROVED,,Melbourne (CBD),84,26-28 Guildford Lane MELBOURNE VIC 3000,104562,,,,,8,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,11,TP-2014-367,144.9599784,-37.81120119,POINT (144.9599784 -37.81120119)
Post May 16,X000453,APPROVED,,North Melbourne,317,114-116 Haines Street NORTH MELBOURNE VIC 3051,104586,,,,,10,27,6,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,TP-2014-419,144.9434191,-37.79857895,POINT (144.9434191 -37.79857895)
Post May 16,X001255,APPROVED,,Melbourne (CBD),66,15-21 Heffernan Lane MELBOURNE VIC 3000,104781,,,,,6,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,288,0,0,0,0,0,0,0,0,28,TP-2012-533/A,144.9665432,-37.81169974,POINT (144.9665432 -37.81169974)
Post May 16,X000584,APPROVED,,West Melbourne (Residential),426,559-577 King Street WEST MELBOURNE VIC 3003,105347,,,,,6,239,0,130,97,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,73,TPM-2010-15,144.9497506,-37.80696616,POINT (144.9497506 -37.80696616)
Post May 16,X000260,APPROVED,,Melbourne (CBD),95,212-222 La Trobe Street MELBOURNE VIC 3000,694605,105486,105979,,,40,296,32,30,44,190,0,0,0,0,0,0,0,0,0,"1,883",234,0,0,0,0,0,0,0,100,41,TPM-2012-2,144.9631455,-37.80951036,POINT (144.9631455 -37.80951036)
Post May 16,X000170,APPROVED,,Melbourne (CBD),67,123-129 Lonsdale Street MELBOURNE VIC 3000,105678,,,,,21,152,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,TP-2011-290,144.968676,-37.81071223,POINT (144.968676 -37.81071223)
Post May 16,X000372,APPROVED,,Carlton,247,Carlton Lygon Lodge 220-228 Lygon Street CARLTON VIC 3053,106236,,,,,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2009-21,144.9671895,-37.80191685,POINT (144.9671895 -37.80191685)
Post May 16,X000383,APPROVED,,Carlton,255,152-154 Queensberry Street CARLTON VIC 3053,108030,,,,,15,79,0,51,28,0,0,0,0,0,0,0,0,0,0,194,208,0,0,0,0,0,0,0,8,32,TP-2013-736,144.9638675,-37.80433097,POINT (144.9638675 -37.80433097)
Post May 16,X000097,APPROVED,,Melbourne (CBD),44,128-146 Queen Street MELBOURNE VIC 3000,108110,106373,,,,27,135,135,0,0,0,0,0,0,0,0,190,190,0,0,189,"1,881",0,0,0,0,0,0,0,80,86,TPM-2008-31,144.9611759,-37.81538954,POINT (144.9611759 -37.81538954)
Post May 16,X000096,APPROVED,,Melbourne (CBD),44,400-404 Little Collins Street MELBOURNE VIC 3000,108112,,,,,8,24,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2011-701,144.9613633,-37.81579532,POINT (144.9613633 -37.81579532)
Post May 16,X000606,APPROVED,,West Melbourne (Residential),440,145-147 Rosslyn Street WEST MELBOURNE VIC 3003,108413,,,,,6,19,2,9,8,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,6,21,TP-2014-7,144.9499596,-37.80925833,POINT (144.9499596 -37.80925833)
Post May 16,X000202,APPROVED,,Melbourne (CBD),77,276-284 Russell Street MELBOURNE VIC 3000,108570,,,,,37,176,0,29,147,0,0,0,0,0,0,0,0,0,0,650,88,0,0,0,0,0,0,0,0,123,TP-2009-1155/A,144.9670695,-37.80992213,POINT (144.9670695 -37.80992213)
Post May 16,X000712,APPROVED,,Melbourne (Remainder),710,387-389 St Kilda Road MELBOURNE VIC 3004,108618,108617,,,,8,0,0,0,0,0,0,0,0,0,67,0,67,0,0,0,124,0,0,0,0,0,0,0,12,0,TP-2011-404/B,144.9756331,-37.83532658,POINT (144.9756331 -37.83532658)
Post May 16,X000575,APPROVED,,West Melbourne (Residential),414,651-653 Spencer Street WEST MELBOURNE VIC 3003,108884,,,,,4,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,TP-2012-40,144.9450036,-37.80647354,POINT (144.9450036 -37.80647354)
Post May 16,X000091,APPROVED,,Melbourne (CBD),38,85 Spring Street MELBOURNE VIC 3000,108980,,,,,42,225,0,42,133,50,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,920,0,0,272,69,TPM-2014-8/A,144.9731977,-37.81278319,POINT (144.9731977 -37.81278319)
Post May 16,X000117,APPROVED,,Melbourne (CBD),48,103-137 Spring Street MELBOURNE VIC 3000,108983,,,,,26,0,0,0,0,0,0,0,0,0,152,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2009-42,144.9729237,-37.81199264,POINT (144.9729237 -37.81199264)
Post May 16,X000444,APPROVED,,North Melbourne,309,22-32 Steel Street NORTH MELBOURNE VIC 3051,109158,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,TP-2010-496,144.9379105,-37.79585046,POINT (144.9379105 -37.79585046)
Post May 16,X000081,APPROVED,,Melbourne (CBD),35,123 Swanston Street MELBOURNE VIC 3000,109270,,,,,6,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,TP-2014-103,144.9658861,-37.81482932,POINT (144.9658861 -37.81482932)
Post May 16,X000263,APPROVED,,Melbourne (CBD),95,377-391 Swanston Street MELBOURNE VIC 3000,694605,109312,,,,34,0,0,0,0,0,249,249,249,0,0,0,0,0,0,0,"1,240",0,0,0,0,806,0,0,0,120,TP-2013-817,144.9631455,-37.80951036,POINT (144.9631455 -37.80951036)
Post May 16,X000539,APPROVED,,North Melbourne,377,14-22 Villiers Street NORTH MELBOURNE VIC 3051,109867,568403,,,,5,80,0,32,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,24,TP-2014-621,144.9528369,-37.80023214,POINT (144.9528369 -37.80023214)
Post May 16,X000769,APPROVED,,Docklands,772,85-93 Lorimer Street DOCKLANDS VIC 3008,110530,,,,,43,393,0,146,239,8,0,0,0,0,0,0,0,0,0,0,"1,119",0,0,0,0,0,0,0,375,350,TPM-2014-19,144.9414558,-37.82447858,POINT (144.9414558 -37.82447858)
Post May 16,X000770,APPROVED,,Docklands,772,85-93 Lorimer Street DOCKLANDS VIC 3008,110530,,,,,57,501,0,225,270,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,350,TPM-2014-19,144.9414558,-37.82447858,POINT (144.9414558 -37.82447858)
Post May 16,X000855,APPROVED,,Port Melbourne,787,1 West Gate Freeway PORT MELBOURNE VIC 3207,110638,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,67,0,TP-2012-925,144.9193808,-37.82900362,POINT (144.9193808 -37.82900362)
Post May 16,X000866,APPROVED,,Port Melbourne,788,2 West Gate Freeway PORT MELBOURNE VIC 3207,110639,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,100,0,TP-2012-926,144.9186153,-37.83098642,POINT (144.9186153 -37.83098642)
Post May 16,X000184,APPROVED,,Melbourne (CBD),72,540-550 Lonsdale Street MELBOURNE VIC 3000,110707,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,TP-2013-448,144.9560032,-37.81345114,POINT (144.9560032 -37.81345114)
Post May 16,X000598,APPROVED,,West Melbourne (Residential),437,347 William Street WEST MELBOURNE VIC 3003,535401,535402,,,,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,11,TP-2010-1034,144.9541407,-37.80755462,POINT (144.9541407 -37.80755462)
Post May 16,X000766,APPROVED,,Docklands,771,51-59 Lorimer Street DOCKLANDS VIC 3008,559292,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2003-423,144.9466868,-37.82564474,POINT (144.9466868 -37.82564474)
Post May 16,X001011,APPROVED,,Docklands,"1,102",208-226 Harbour Esplanade DOCKLANDS VIC 3008,588807,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,336",159,0,0,0,0,0,0,0,48,50,TPD-2012-14,144.9451755,-37.81318536,POINT (144.9451755 -37.81318536)
Post May 16,X001026,APPROVED,,Docklands,"1,103",695-699 La Trobe Street DOCKLANDS VIC 3008,589576,,,,,29,305,0,132,160,13,0,0,0,0,175,0,175,0,0,0,300,0,0,0,0,0,0,0,340,142,TPD-2010-9/B,144.9456129,-37.81519136,POINT (144.9456129 -37.81519136)
Post May 16,X001508,APPROVED,,Docklands,"1,103",695-699 La Trobe Street DOCKLANDS VIC 3008,589576,,,,,36,383,0,225,158,0,0,0,0,0,0,0,0,0,0,"2,131",672,0,0,0,0,0,0,0,309,0,TPD-2010-9,144.9456129,-37.81519136,POINT (144.9456129 -37.81519136)
Post May 16,X001131,APPROVED,,Docklands,"1,110",28-38 Pearl River Road DOCKLANDS VIC 3008,620319,,,,,17,296,0,256,40,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,251,TP-2013-242,144.9376166,-37.8142195,POINT (144.9376166 -37.8142195)
Post May 16,X000621,APPROVED,,West Melbourne (Industrial),501,196-214 Kensington Road WEST MELBOURNE VIC 3003,598603,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,TP-2015-403,144.9167415,-37.80004056,POINT (144.9167415 -37.80004056)
Post May 16,X000623,APPROVED,,West Melbourne (Industrial),501,216-232 Kensington Road WEST MELBOURNE VIC 3003,598604,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,TP-2009-804,144.9161047,-37.80038967,POINT (144.9161047 -37.80038967)
Post May 16,X000828,APPROVED,,Port Melbourne,775,Lorimer Place 874-886 Lorimer Street PORT MELBOURNE VIC 3207,600456,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,445",0,5569,0,0,0,0,0,0,0,0,TP-2006-523,144.9361631,-37.82373118,POINT (144.9361631 -37.82373118)
Post May 16,X000829,APPROVED,,Port Melbourne,775,Lorimer Place 874-886 Lorimer Street PORT MELBOURNE VIC 3207,600456,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,193,676,157,0,0,0,0,0,26,0,TP-2011-542,144.9361631,-37.82373118,POINT (144.9361631 -37.82373118)
Post May 16,X000830,APPROVED,,Port Melbourne,775,Lorimer Place 874-886 Lorimer Street PORT MELBOURNE VIC 3207,600456,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,958",0,0,0,0,0,0,0,0,100,28,TP-2011-530,144.9361631,-37.82373118,POINT (144.9361631 -37.82373118)
Post May 16,X000047,APPROVED,,Melbourne (CBD),23,388-394 Flinders Lane MELBOURNE VIC 3000,606103,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,TP-2012-1042,144.961058,-37.81799511,POINT (144.961058 -37.81799511)
Post May 16,X000614,APPROVED,,West Melbourne (Residential),443,437-439 Spencer Street WEST MELBOURNE VIC 3003,608842,,,,,8,19,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,TP-2012-398,144.9498346,-37.8104259,POINT (144.9498346 -37.8104259)
Post May 16,X001153,APPROVED,,North Melbourne,"2,385",59-101 Alfred Street NORTH MELBOURNE VIC 3051,616891,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,1954,0,0,0,121,0,0,119,31,TP-2009-772,144.9381455,-37.79097555,POINT (144.9381455 -37.79097555)
Post May 16,X001152,APPROVED,,North Melbourne,"2,384",4 Alfred Street NORTH MELBOURNE VIC 3051,617542,,,,,3,14,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,TP-2013-937,144.9420193,-37.79066371,POINT (144.9420193 -37.79066371)
Post May 16,X000468,APPROVED,,North Melbourne,335,97-101 Lothian Street NORTH MELBOURNE VIC 3051,619663,,,,,4,21,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,TP-2012-261/A,144.9445796,-37.80097992,POINT (144.9445796 -37.80097992)
Post May 16,X001264,APPROVED,,Port Melbourne,787,36-38 Cook Street PORT MELBOURNE VIC 3207,640575,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,"4,792",0,0,0,0,0,94,5,TP-2013-992,144.9157982,-37.83093016,POINT (144.9157982 -37.83093016)
Post May 16,X000862,APPROVED,,Port Melbourne,787,32-34 Cook Street PORT MELBOURNE VIC 3207,640576,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,24,6,TP-2011-54,144.9154735,-37.83116117,POINT (144.9154735 -37.83116117)
Post May 16,X0001665,APPROVED,,Melbourne (CBD),83,371-389 La Trobe Street MELBOURNE VIC 3000,105457,,,,,70,488,0,145,274,69,0,0,0,0,196,0,196,196,0,0,0,0,0,0,0,0,0,0,281,208,TPMR-2016-14,144.9581378,-37.81163992,POINT (144.9581378 -37.81163992)
Post May 16,X000420,APPROVED,,Carlton,264,539-555 Swanston Street CARLTON VIC 3053,644815,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,625",0,0,0,0,0,875,0,0,0,0,TP-2010-772,144.9625206,-37.80570233,POINT (144.9625206 -37.80570233)
Post May 16,X000622,APPROVED,,West Melbourne (Industrial),501,196-214 Kensington Road WEST MELBOURNE VIC 3003,598603,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,853",0,0,0,0,0,0,0,0,326,0,TP-2015-403,144.9167415,-37.80004056,POINT (144.9167415 -37.80004056)
Post May 16,X001019,APPROVED,,Docklands,"1,102",58-64 Digital Drive DOCKLANDS VIC 3008,650654,,,,,37,358,0,132,226,0,0,0,0,0,176,0,176,0,0,0,0,0,0,0,0,843,0,0,255,85,TPD-2013-7,144.9442269,-37.81283915,POINT (144.9442269 -37.81283915)
Post May 16,X001379,APPROVED,,Kensington,512,69 Hardiman Street KENSINGTON VIC 3031,104624,,,,,5,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,TP-2016-225,144.9343463,-37.79553224,POINT (144.9343463 -37.79553224)
Post May 16,X001574,APPROVED,,Melbourne (CBD),93,354-360 William Street MELBOURNE VIC 3000,631819,,,,,30,0,0,0,0,0,0,0,0,0,317,0,317,0,0,0,746,0,0,0,0,0,0,0,0,60,TP-2015-459/B,144.9564542,-37.81095502,POINT (144.95645420000002 -37.81095502)
Post May 16,X000738,APPROVED,,Southbank,736,127-129 Kavanagh Street SOUTHBANK VIC 3006,110412,,,,,38,369,0,144,225,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,112,270,TPM-2010-28,144.9620288,-37.82660041,POINT (144.96202880000004 -37.82660041)
Post May 16,X001513,APPROVED,,Melbourne (CBD),34,360-374 Collins Street MELBOURNE VIC 3000,102133,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,293",387,0,0,0,0,0,0,0,0,0,TPM-2011-5,144.962171,-37.81616885,POINT (144.962171 -37.81616885)
Post May 16,X001544,APPROVED,,North Melbourne,353,"68-72 Chapman Street, North Melbourne, 3051",505958,103841,101849,101850,,3,20,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,TP-2016-441,144.9482764,-37.79561099,POINT (144.9482764 -37.79561099)
Post May 16,X001202,APPROVED,,North Melbourne,357,399-405 Queensberry Street NORTH MELBOURNE VIC 3051,107890,,,,,4,12,0,4,6,2,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,8,18,TP-2015-82,144.9543147,-37.80378674,POINT (144.9543147 -37.80378674)
Post May 16,X001201,APPROVED,,Southbank,729,64-68 Clarendon Street SOUTHBANK VIC 3006,110490,,,,,29,0,0,0,0,0,0,0,0,0,0,161,161,0,0,166,48,0,0,0,0,0,0,0,8,38,TP-2015-60,144.9572955,-37.82671726,POINT (144.9572955 -37.82671726)
Post May 16,X0003219,APPROVED,,Carlton,243,171-173 Grattan Street CARLTON VIC 3053,104457,104458,,,,5,1,0,0,1,0,26,26,26,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,3,10,TP-2015-265,144.9631446,-37.80058043,POINT (144.9631446 -37.800580430000004)
Post May 16,X000342,APPROVED,,Carlton,208,330-332 Cardigan Street CARLTON VIC 3053,101660,,,,,3,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2008-648,144.966378,-37.79685795,POINT (144.966378 -37.79685795)
Post May 16,X0001659,APPROVED,,Southbank,802,1-7 Queens Bridge Street SOUTHBANK VIC 3006,108040,,,,,90,738,0,124,441,173,0,0,0,0,388,0,388,0,0,"3,927","5,074",0,0,0,0,0,0,0,"1,148",252,ID-2016-4,144.9616411,-37.82192891,POINT (144.9616411 -37.82192891)
Post May 16,X0001661,APPROVED,,Melbourne (CBD),105,48-50 A'Beckett Street MELBOURNE VIC 3000,100171,,,,,43,0,0,0,0,0,419,541,541,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,172,TP-2010-925/D,144.9616417,-37.80857169,POINT (144.9616417 -37.80857169)
Post May 16,X001392,APPROVED,,Melbourne (CBD),94,111-125 A'Beckett Street MELBOURNE VIC 3000,100156,,,,,64,632,0,252,378,2,0,0,0,0,0,0,0,0,0,0,"1,171",0,0,0,0,0,0,0,130,310,TPM-2015-30,144.9601855,-37.80974677,POINT (144.9601855 -37.80974677)
Post May 16,X000098,APPROVED,,Melbourne (CBD),44,148-156 Queen Street MELBOURNE VIC 3000,108109,,,,,68,577,0,185,335,57,0,0,0,0,0,0,0,0,0,"1,280",393,0,0,0,0,392,0,0,200,177,TPM-2012-9,144.9611673,-37.81509141,POINT (144.9611673 -37.81509141)
Post May 16,X0001638,APPROVED,,Docklands,773,194-206 Lorimer Street DOCKLANDS VIC 3008,561106,,,,,25,200,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,190","1,420",0,0,0,0,0,0,0,220,0,TPM-2017-7,144.9324247,-37.82135397,POINT (144.9324247 -37.82135397)
Post May 16,X0004400,APPROVED,,Carlton,256,23-31 Lincoln Square South CARLTON VIC 3053,105653,,,,,14,63,0,3,32,28,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,30,66,TP-2018-449,144.9625449,-37.80343621,POINT (144.9625449 -37.80343621)
Post May 16,X0006002,APPROVED,,Melbourne (CBD),21,539-557 Collins Street MELBOURNE VIC 3000,102105,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,290",0,0,0,0,TP-2019-128,144.9563523,-37.81879656,POINT (144.9563523 -37.81879656)
